,M,S,E,I,C,R,Total,Rep
0.01619039733019889,108,16,0,2,0,877,1003,11
0.018428657658718713,108,16,0,1,0,878,1003,11
0.01917014364137426,108,16,0,1,0,877,1002,11
0.022091462300367216,109,16,0,1,0,877,1003,11
0.022303073697711576,109,16,0,0,0,878,1003,11
0.0,96,24,1,1,0,878,1000,12
0.0015252726957184493,96,24,1,1,0,877,999,12
0.001812970317333531,96,24,0,2,0,877,999,12
0.0020075601835531495,97,24,0,2,0,877,1000,12
0.002513971304127279,98,24,0,2,0,877,1001,12
0.0026389529065207196,98,24,0,2,0,876,1000,12
0.004931149472750178,98,23,1,2,0,876,1000,12
0.006169248882405983,99,23,1,2,0,876,1001,12
0.006433954740032987,100,23,1,2,0,876,1002,12
0.006794067689973448,101,23,1,2,0,876,1003,12
0.00842445397451927,100,23,1,2,0,876,1002,12
0.009126966433424675,101,23,1,2,0,876,1003,12
0.009528417961250809,101,23,0,3,0,876,1003,12
0.010211713515585587,102,23,0,3,0,876,1004,12
0.010355499526290429,102,23,0,2,0,877,1004,12
0.011275405086651702,102,23,0,2,0,876,1003,12
0.014195730309835614,102,22,1,2,0,876,1003,12
0.014590513216239902,102,21,2,2,0,876,1003,12
0.0151502222667248,102,21,2,2,0,875,1002,12
0.0177210143847919,102,21,2,2,0,874,1001,12
0.017733684631332486,103,21,2,2,0,874,1002,12
0.018001266281052124,103,21,1,3,0,874,1002,12
0.018804022689181243,104,21,1,3,0,874,1003,12
0.01955513591314836,104,20,2,3,0,874,1003,12
0.019772814332877302,105,20,2,3,0,874,1004,12
0.020060329281661533,105,20,1,4,0,874,1004,12
0.020167475636272414,105,20,1,4,0,873,1003,12
0.020652453733348716,105,20,1,3,0,874,1003,12
0.021051142053319316,104,20,1,3,0,874,1002,12
0.022058893053381823,104,20,1,3,0,873,1001,12
0.022591735708371044,104,20,1,2,0,874,1001,12
0.02303890901913669,104,19,2,2,0,874,1001,12
0.026479579517078376,104,19,1,3,0,874,1001,12
0.026842193839429054,104,19,1,2,0,875,1001,12
0.027109604700328017,105,19,1,2,0,875,1002,12
0.027739846937359654,106,19,1,2,0,875,1003,12
0.028415146650825843,106,19,0,3,0,875,1003,12
0.03077221580554177,107,19,0,3,0,875,1004,12
0.03247924269625647,107,19,0,2,0,876,1004,12
0.033487201756303174,108,19,0,2,0,876,1005,12
0.03560026563084184,108,19,0,2,0,875,1004,12
0.03570800529876649,108,19,0,1,0,876,1004,12
0.03690094065405372,109,19,0,1,0,876,1005,12
0.03729393284384438,110,19,0,1,0,876,1006,12
0.03788186513679661,111,19,0,1,0,876,1007,12
0.040203727551426205,111,19,0,1,0,875,1006,12
0.044829481619563794,111,19,0,1,0,874,1005,12
0.045284036229433014,111,19,0,0,0,875,1005,12
0.0,120,16,0,2,0,862,1000,13
0.0008885044625686255,121,16,0,2,0,862,1001,13
0.004815012056739538,122,16,0,2,0,862,1002,13
0.005558953872223115,123,16,0,2,0,862,1003,13
0.00647684659350025,123,16,0,1,0,863,1003,13
0.007407665106700403,124,16,0,1,0,863,1004,13
0.007545594630307255,125,16,0,1,0,863,1005,13
0.0077385296349016626,126,16,0,1,0,863,1006,13
0.009369953971787304,126,16,0,1,0,862,1005,13
0.012024732944004746,126,15,0,1,0,862,1004,13
0.013062820795304015,127,15,0,1,0,862,1005,13
0.013806045911824823,128,15,0,1,0,862,1006,13
0.014849637568119967,128,15,0,1,0,861,1005,13
0.016116328370698964,129,15,0,1,0,861,1006,13
0.018700189036710668,129,14,0,1,0,861,1005,13
0.018935010171310968,128,14,0,1,0,861,1004,13
0.019496261202122778,128,14,0,1,0,860,1003,13
0.0204096144368876,128,14,0,0,0,861,1003,13
0.0,93,17,1,0,0,889,1000,14
0.0010837377263896997,93,17,1,0,0,888,999,14
0.002380242582770026,94,17,1,0,0,888,1000,14
0.003990359818278038,95,17,1,0,0,888,1001,14
0.004366497128435093,94,17,1,0,0,888,1000,14
0.005504593771222588,94,17,1,0,0,887,999,14
0.006182722713286909,95,17,1,0,0,887,1000,14
0.007034897765217036,96,17,1,0,0,887,1001,14
0.007187625993938805,96,17,0,1,0,887,1001,14
0.009049760462840565,97,17,0,1,0,887,1002,14
0.0105274226969054,98,17,0,1,0,887,1003,14
0.013443256911985066,99,17,0,1,0,887,1004,14
0.01405419735826793,100,17,0,1,0,887,1005,14
0.014216903640101197,100,17,0,1,0,886,1004,14
0.01794694947175035,100,17,0,1,0,885,1003,14
0.01810170720522919,100,17,0,1,0,884,1002,14
0.01829262123398756,100,17,0,1,0,883,1001,14
0.018592702798680846,101,17,0,1,0,883,1002,14
0.020000000000000018,100,18,0,1,0,883,1002,14
0.020449248356026302,101,18,0,1,0,883,1003,14
0.020793348351826946,101,18,0,0,0,884,1003,14
0.0,96,17,0,1,0,886,1000,15
0.0017744158371693908,97,17,0,1,0,886,1001,15
0.0030165277073254306,98,17,0,1,0,886,1002,15
0.004762761017095496,98,17,0,1,0,885,1001,15
0.00478943288228173,98,17,0,1,0,884,1000,15
0.008744359865802132,98,17,0,1,0,883,999,15
0.009579761077209132,99,17,0,1,0,883,1000,15
0.010640648109444694,100,17,0,1,0,883,1001,15
0.011957875500561732,101,17,0,1,0,883,1002,15
0.015728614039720708,102,17,0,1,0,883,1003,15
0.015730566719519508,103,17,0,1,0,883,1004,15
0.016825827613677125,103,17,0,0,0,884,1004,15
0.0,119,22,0,2,0,857,1000,16
9.896669341280528e-05,119,22,0,2,0,856,999,16
0.003878558476440143,120,22,0,2,0,856,1000,16
0.004665391444739341,121,22,0,2,0,856,1001,16
0.006721381397323325,122,22,0,2,0,856,1002,16
0.008926808392891061,122,22,0,2,0,855,1001,16
0.010000000000000009,121,23,0,2,0,855,1001,16
0.010429670908396027,120,23,0,2,0,855,1000,16
0.011206101409523887,120,22,1,2,0,855,1000,16
0.013503269419766359,121,22,1,2,0,855,1001,16
0.014657334814857948,122,22,1,2,0,855,1002,16
0.014780125034773661,122,22,1,2,0,854,1001,16
0.01615478215337048,123,22,1,2,0,854,1002,16
0.017385368557616243,124,22,1,2,0,854,1003,16
0.017575689524724502,125,22,1,2,0,854,1004,16
0.017642544084053857,125,22,0,3,0,854,1004,16
0.017807431608331772,124,22,0,3,0,854,1003,16
0.01811414198743987,124,22,0,2,0,855,1003,16
0.01860115832823306,124,22,0,2,0,854,1002,16
0.018926442613770078,124,22,0,2,0,853,1001,16
0.020717936183736185,124,22,0,2,0,852,1000,16
0.0224784697872341,123,22,0,2,0,852,999,16
0.024138183158370463,123,22,0,2,0,851,998,16
0.028309623149919104,124,22,0,2,0,851,999,16
0.02901502695550562,124,22,0,2,0,850,998,16
0.029293821514472955,124,22,0,1,0,851,998,16
0.029296566082132682,124,21,1,1,0,851,998,16
0.030123091089189605,124,21,1,0,0,852,998,16
0.031001050423485606,124,21,0,1,0,852,998,16
0.03454983478254725,124,21,0,1,0,851,997,16
0.0359947605053727,123,21,0,1,0,851,996,16
0.03602473791593954,124,21,0,1,0,851,997,16
0.037227718325459916,125,21,0,1,0,851,998,16
0.03727595898516256,125,21,0,1,0,850,997,16
0.037800071246081764,126,21,0,1,0,850,998,16
0.03811279212806018,127,21,0,1,0,850,999,16
0.03971330197283916,128,21,0,1,0,850,1000,16
0.03980114965939504,129,21,0,1,0,850,1001,16
0.04028329147193507,130,21,0,1,0,850,1002,16
0.0425327265663673,131,21,0,1,0,850,1003,16
0.04276409675951364,132,21,0,1,0,850,1004,16
0.04451122486884995,132,21,0,1,0,849,1003,16
0.04529289256497962,133,21,0,1,0,849,1004,16
0.045887107821300344,133,21,0,1,0,848,1003,16
0.045934379609745335,133,21,0,1,0,847,1002,16
0.04692876039808283,132,21,0,1,0,847,1001,16
0.04708488535181993,133,21,0,1,0,847,1002,16
0.04903545003226739,133,21,0,1,0,846,1001,16
0.05001779055072157,134,21,0,1,0,846,1002,16
0.05006245319957308,135,21,0,1,0,846,1003,16
0.052987621088696146,135,21,0,1,0,845,1002,16
0.053221954028123616,135,21,0,0,0,846,1002,16
0.0,116,27,0,3,0,854,1000,17
0.0002987087511298807,116,26,1,3,0,854,1000,17
0.0006085662106212197,116,26,1,3,0,853,999,17
0.0013542481878184845,117,26,1,3,0,853,1000,17
0.001958346237999525,118,26,1,3,0,853,1001,17
0.002357983983070966,118,26,1,3,0,852,1000,17
0.002693816353507023,118,26,0,4,0,852,1000,17
0.003260808753729676,119,26,0,4,0,852,1001,17
0.004473714905816218,120,26,0,4,0,852,1002,17
0.004919759947803084,121,26,0,4,0,852,1003,17
0.005800928704537677,121,25,1,4,0,852,1003,17
0.006720936911961946,121,25,0,5,0,852,1003,17
0.007244928026778228,122,25,0,5,0,852,1004,17
0.009214267421819855,122,25,0,5,0,851,1003,17
0.010001511480128211,122,25,0,4,0,852,1003,17
0.010939949401240767,122,25,0,4,0,851,1002,17
0.011800232770427134,122,25,0,3,0,852,1002,17
0.01191613363579517,123,25,0,3,0,852,1003,17
0.012795168666165858,123,25,0,2,0,853,1003,17
0.013164462328525275,124,25,0,2,0,853,1004,17
0.013225781263912495,124,25,0,2,0,852,1003,17
0.013230981148500104,125,25,0,2,0,852,1004,17
0.013295201187695638,126,25,0,2,0,852,1005,17
0.014640562782008093,126,24,0,2,0,852,1004,17
0.01586508795535543,127,24,0,2,0,852,1005,17
0.01596788916873118,127,23,1,2,0,852,1005,17
0.01617971580897323,127,23,0,3,0,852,1005,17
0.016543600107131552,128,23,0,3,0,852,1006,17
0.017482854283529324,128,23,0,2,0,853,1006,17
0.01929829822339416,128,22,1,2,0,853,1006,17
0.019310508993554444,128,22,0,3,0,853,1006,17
0.02019725118519167,129,22,0,3,0,853,1007,17
0.02034149674827753,130,22,0,3,0,853,1008,17
0.02126039893358822,130,22,0,3,0,852,1007,17
0.022564759571896412,130,21,1,3,0,852,1007,17
0.023209626549183886,131,21,1,3,0,852,1008,17
0.023930752351398438,131,21,1,2,0,853,1008,17
0.02407511022313165,131,21,0,3,0,853,1008,17
0.024151781711191322,131,21,0,2,0,854,1008,17
0.02533851758622241,131,21,0,2,0,853,1007,17
0.02543304745951943,132,21,0,2,0,853,1008,17
0.026092280109232036,132,21,0,2,0,852,1007,17
0.027513732857401108,132,21,0,2,0,851,1006,17
0.02999999999999997,131,22,0,2,0,851,1006,17
0.030191196344459215,131,22,0,2,0,850,1005,17
0.030864912050816557,132,22,0,2,0,850,1006,17
0.03237839618797267,132,22,0,2,0,849,1005,17
0.03238514130885128,133,22,0,2,0,849,1006,17
0.03274379670702044,133,22,0,1,0,850,1006,17
0.03287522240842722,133,22,0,1,0,849,1005,17
0.03402047747519321,133,21,0,1,0,849,1004,17
0.03570069178708562,134,21,0,1,0,849,1005,17
0.04034467824312206,134,21,0,0,0,850,1005,17
0.0,102,13,0,1,0,884,1000,18
1.2265823309136973e-05,103,13,0,1,0,884,1001,18
7.781459716071915e-05,103,13,0,1,0,883,1000,18
0.000434761421878556,104,13,0,1,0,883,1001,18
0.0011102146513249937,105,13,0,1,0,883,1002,18
0.0018920155252922265,106,13,0,1,0,883,1003,18
0.003721126754651083,106,13,0,1,0,882,1002,18
0.0038151600777756923,107,13,0,1,0,882,1003,18
0.00990302310071911,107,13,0,1,0,881,1002,18
0.010000000000000009,106,14,0,1,0,881,1002,18
0.010629539205185246,107,14,0,1,0,881,1003,18
0.011745894497625132,108,14,0,1,0,881,1004,18
0.013505421660013454,109,14,0,1,0,881,1005,18
0.018353336214116167,109,13,0,1,0,881,1004,18
0.0194197637359632,110,13,0,1,0,881,1005,18
0.02258325486154075,111,13,0,1,0,881,1006,18
0.024786547121411595,110,13,0,1,0,881,1005,18
0.025024352021237248,110,13,0,0,0,882,1005,18
0.0,95,19,0,1,0,885,1000,19
0.00022861983057786972,95,19,0,1,0,884,999,19
0.004801923890196291,95,18,1,1,0,884,999,19
0.005036761204651796,95,18,1,1,0,883,998,19
0.005536095605293088,96,18,1,1,0,883,999,19
0.0070676368274777525,97,18,1,1,0,883,1000,19
0.008841545098375647,97,18,1,1,0,882,999,19
0.010508743123716673,97,17,2,1,0,882,999,19
0.011246516575007928,98,17,2,1,0,882,1000,19
0.011287689167386407,99,17,2,1,0,882,1001,19
0.011293098217991272,99,17,1,2,0,882,1001,19
0.012123388295474755,100,17,1,2,0,882,1002,19
0.01337213387619017,100,17,0,3,0,882,1002,19
0.014092003959068844,100,17,0,3,0,881,1001,19
0.016418294646992848,100,17,0,3,0,880,1000,19
0.016660215888549056,101,17,0,3,0,880,1001,19
0.01679406654811038,101,16,1,3,0,880,1001,19
0.01794556256761405,101,16,0,4,0,880,1001,19
0.023900022418403062,101,16,0,3,0,881,1001,19
0.025897676844435176,100,16,0,3,0,881,1000,19
0.02917432905133292,101,16,0,3,0,881,1001,19
0.02954821215381407,102,16,0,3,0,881,1002,19
0.030781182968173226,102,16,0,3,0,880,1001,19
0.03132299393883642,102,16,0,3,0,879,1000,19
0.03194566022830625,102,16,0,3,0,878,999,19
0.03206245749241739,102,16,0,2,0,879,999,19
0.034376512852821985,103,16,0,2,0,879,1000,19
0.0349770907529976,103,16,0,2,0,878,999,19
0.040617747747657355,104,16,0,2,0,878,1000,19
0.042571793481872254,104,16,0,1,0,879,1000,19
0.04451567682785118,104,16,0,1,0,878,999,19
0.044537946731150586,105,16,0,1,0,878,1000,19
0.04503610978952014,105,16,0,0,0,879,1000,19
0.0,80,26,0,1,0,893,1000,20
0.0016540939344584563,80,25,1,1,0,893,1000,20
0.004185597282203801,80,25,1,1,0,892,999,20
0.0050180228659638575,80,25,0,2,0,892,999,20
0.005114250386128093,81,25,0,2,0,892,1000,20
0.0065284311190378025,82,25,0,2,0,892,1001,20
0.006528868386952121,83,25,0,2,0,892,1002,20
0.007124377533687029,84,25,0,2,0,892,1003,20
0.007988241557701059,84,25,0,2,0,891,1002,20
0.009038121907216605,84,24,1,2,0,891,1002,20
0.009752505683852752,85,24,1,2,0,891,1003,20
0.009828965107777718,85,24,0,3,0,891,1003,20
0.010301031843735764,85,24,0,3,0,890,1002,20
0.010788834166166938,85,23,0,3,0,890,1001,20
0.010910209985160924,85,23,0,2,0,891,1001,20
0.012731454641562223,85,23,0,2,0,890,1000,20
0.014715104114379764,86,23,0,2,0,890,1001,20
0.014828775073977687,86,22,1,2,0,890,1001,20
0.014925844511385122,86,22,1,2,0,889,1000,20
0.015000664648100154,87,22,1,2,0,889,1001,20
0.015329664570803257,87,21,2,2,0,889,1001,20
0.01565033000232141,87,21,2,2,0,888,1000,20
0.01625457190680247,87,21,1,3,0,888,1000,20
0.016350601362788625,86,21,1,3,0,888,999,20
0.016529376120874413,86,21,0,4,0,888,999,20
0.01658022422176859,86,20,1,4,0,888,999,20
0.01684979678642584,86,20,1,4,0,887,998,20
0.018086709101856967,86,20,0,5,0,887,998,20
0.019197389286476962,86,20,0,5,0,886,997,20
0.019302611962879385,86,19,1,5,0,886,997,20
0.019380114803766637,86,18,2,5,0,886,997,20
0.019468154104100337,86,18,1,6,0,886,997,20
0.01986569603875754,86,18,1,6,0,885,996,20
0.019941915180312582,86,17,2,6,0,885,996,20
0.020000000000000018,85,18,2,6,0,885,996,20
0.020000000000000018,84,19,2,6,0,885,996,20
0.02070165149356131,84,19,1,7,0,885,996,20
0.021236575185610666,84,19,0,8,0,885,996,20
0.02132039387408681,84,18,1,8,0,885,996,20
0.021431807223320908,84,17,2,8,0,885,996,20
0.021879176646016737,84,16,3,8,0,885,996,20
0.02251539309832501,84,15,4,8,0,885,996,20
0.022519066464521842,84,15,4,8,0,884,995,20
0.022531158637236176,84,15,4,7,0,885,995,20
0.022723154541897238,84,15,3,8,0,885,995,20
0.02288482874199882,84,14,4,8,0,885,995,20
0.02331998329282621,84,14,4,7,0,886,995,20
0.02340587116006962,85,14,4,7,0,886,996,20
0.02415588155477144,85,14,3,8,0,886,996,20
0.02420066088756434,86,14,3,8,0,886,997,20
0.024240697119035204,86,14,3,8,0,885,996,20
0.025123552154736387,86,14,3,7,0,886,996,20
0.025253164825848932,86,13,4,7,0,886,996,20
0.025464210374019546,85,13,4,7,0,886,995,20
0.02550304421363242,85,13,3,8,0,886,995,20
0.025503307431669245,85,13,2,9,0,886,995,20
0.02555696657529157,85,13,2,8,0,887,995,20
0.025702073659674567,85,13,1,9,0,887,995,20
0.026532728723422494,85,13,1,9,0,886,994,20
0.027801213015957064,86,13,1,9,0,886,995,20
0.027880111319758046,86,13,0,10,0,886,995,20
0.028293966349076882,86,13,0,10,0,885,994,20
0.02925389806770151,86,13,0,10,0,884,993,20
0.030848672490873336,86,13,0,9,0,885,993,20
0.03115246594392529,86,12,0,9,0,885,992,20
0.03149340785446059,87,12,0,9,0,885,993,20
0.03172195546565144,87,11,1,9,0,885,993,20
0.03250440159974857,87,11,1,8,0,886,993,20
0.03255424339356868,87,11,0,9,0,886,993,20
0.03300807269309125,87,11,0,9,0,885,992,20
0.0350011649607891,88,11,0,9,0,885,993,20
0.03575509231703793,88,11,0,8,0,886,993,20
0.03999999999999998,87,12,0,8,0,886,993,20
0.04058935073691536,87,12,0,7,0,887,993,20
0.04095444572521564,87,12,0,6,0,888,993,20
0.0430007808501198,87,11,1,6,0,888,993,20
0.04351317813331037,87,11,0,7,0,888,993,20
0.04354488737792481,87,11,0,6,0,889,993,20
0.043873613966580294,87,11,0,6,0,888,992,20
0.044408331384692884,87,10,1,6,0,888,992,20
0.04474634808526464,88,10,1,6,0,888,993,20
0.044826152073856686,88,10,1,5,0,889,993,20
0.04508527150697539,88,10,1,5,0,888,992,20
0.045439469995338336,89,10,1,5,0,888,993,20
0.04603987302108187,89,10,0,6,0,888,993,20
0.04733101640940873,89,10,0,6,0,887,992,20
0.04805905943415277,89,9,1,6,0,887,992,20
0.04844364955641583,89,9,1,5,0,888,992,20
0.05031196674488392,89,9,1,5,0,887,991,20
0.050734378260335146,89,9,0,6,0,887,991,20
0.051511261419473944,89,8,1,6,0,887,991,20
0.05224856315087471,89,8,1,5,0,888,991,20
0.052692180094101704,89,8,0,6,0,888,991,20
0.05326017489773838,89,8,0,5,0,889,991,20
0.05379082407858801,89,8,0,4,0,890,991,20
0.054029580314223224,89,8,0,4,0,889,990,20
0.056374874119396456,90,8,0,4,0,889,991,20
0.05744135950079965,90,8,0,4,0,888,990,20
0.0577866147581522,91,8,0,4,0,888,991,20
0.05854190052323998,92,8,0,4,0,888,992,20
0.05997814895592768,92,8,0,4,0,887,991,20
0.06008870154246793,93,8,0,4,0,887,992,20
0.060680198346421715,93,8,0,3,0,888,992,20
0.060768970452768786,94,8,0,3,0,888,993,20
0.061857918699206316,94,8,0,3,0,887,992,20
0.06340842362925514,94,8,0,3,0,886,991,20
0.06573111923412853,95,8,0,3,0,886,992,20
0.06655132124360907,95,8,0,3,0,885,991,20
0.06804630763778974,95,8,0,3,0,884,990,20
0.06890305465578936,95,8,0,2,0,885,990,20
0.06923086831412567,96,8,0,2,0,885,991,20
0.06929122170909352,96,8,0,2,0,884,990,20
0.06970532301486905,97,8,0,2,0,884,991,20
0.07231828748646864,97,8,0,1,0,885,991,20
0.07276709309065105,98,8,0,1,0,885,992,20
0.07304194120756691,98,8,0,1,0,884,991,20
0.07349836008641297,98,8,0,1,0,883,990,20
0.0742278815851834,99,8,0,1,0,883,991,20
0.0754091064808546,100,8,0,1,0,883,992,20
0.07778867716391102,100,8,0,1,0,882,991,20
0.07992385493146009,101,8,0,1,0,882,992,20
0.08156640764583986,100,8,0,1,0,882,991,20
0.08238343144182106,101,8,0,1,0,882,992,20
0.0833531249748074,101,8,0,0,0,883,992,20
0.0,109,25,0,1,0,865,1000,21
0.0013872179984393965,110,25,0,1,0,865,1001,21
0.0022515995083842322,111,25,0,1,0,865,1002,21
0.005462805541013585,112,25,0,1,0,865,1003,21
0.008554311706663433,112,25,0,0,0,866,1003,21
0.0,120,24,0,1,0,855,1000,22
0.0006397674472741153,121,24,0,1,0,855,1001,22
0.0025053337323216202,122,24,0,1,0,855,1002,22
0.002752118547562077,122,24,0,1,0,854,1001,22
0.0030437486019796456,122,24,0,1,0,853,1000,22
0.005516765814062241,121,24,0,1,0,853,999,22
0.008875505046198606,121,24,0,1,0,852,998,22
0.009940177083755537,122,24,0,1,0,852,999,22
0.011032101651601511,122,24,0,1,0,851,998,22
0.012205355673337692,122,24,0,1,0,850,997,22
0.013563520286334674,122,24,0,1,0,849,996,22
0.016708801402419593,123,24,0,1,0,849,997,22
0.016775582906244396,124,24,0,1,0,849,998,22
0.018591844962130614,124,24,0,0,0,850,998,22
0.0,104,18,0,1,0,877,1000,23
0.0020113487731022225,105,18,0,1,0,877,1001,23
0.00430303340350231,106,18,0,1,0,877,1002,23
0.004905333654082786,107,18,0,1,0,877,1003,23
0.006503962997468817,107,18,0,0,0,878,1003,23
0.0,108,25,0,3,0,864,1000,24
5.5944166003795594e-05,109,25,0,3,0,864,1001,24
0.0016890503095090923,109,25,0,2,0,865,1001,24
0.0017997540523336324,110,25,0,2,0,865,1002,24
0.002414085827187583,111,25,0,2,0,865,1003,24
0.0035053477776374113,112,25,0,2,0,865,1004,24
0.004105011013827986,112,25,0,2,0,864,1003,24
0.004609649648185127,112,24,1,2,0,864,1003,24
0.004908690578512157,112,24,0,3,0,864,1003,24
0.0052941915835260644,112,24,0,3,0,863,1002,24
0.007042205560491229,112,23,1,3,0,863,1002,24
0.007212320641573545,112,22,2,3,0,863,1002,24
0.007447262218442383,112,22,1,4,0,863,1002,24
0.007998585273656496,113,22,1,4,0,863,1003,24
0.009903547448324463,113,22,0,5,0,863,1003,24
0.010000000000000009,112,23,0,5,0,863,1003,24
0.01004003132679018,113,23,0,5,0,863,1004,24
0.011037817233941816,113,23,0,5,0,862,1003,24
0.011865706452002911,113,23,0,5,0,861,1002,24
0.012630596659529283,114,23,0,5,0,861,1003,24
0.014400386655258798,115,23,0,5,0,861,1004,24
0.015737076654891335,115,23,0,4,0,862,1004,24
0.016310001950379432,114,23,0,4,0,862,1003,24
0.01659121371322847,114,23,0,4,0,861,1002,24
0.016596405443961137,115,23,0,4,0,861,1003,24
0.017338681844008767,116,23,0,4,0,861,1004,24
0.020461125183693567,117,23,0,4,0,861,1005,24
0.020937305409910723,118,23,0,4,0,861,1006,24
0.021822342700747434,119,23,0,4,0,861,1007,24
0.02208213174569039,119,23,0,3,0,862,1007,24
0.022412385676944417,120,23,0,3,0,862,1008,24
0.024394962322837242,121,23,0,3,0,862,1009,24
0.027154839297832935,121,23,0,2,0,863,1009,24
0.027680633003554486,122,23,0,2,0,863,1010,24
0.028573765520992535,122,22,1,2,0,863,1010,24
0.02873727548504372,123,22,1,2,0,863,1011,24
0.029267320303430683,124,22,1,2,0,863,1012,24
0.029846125452629553,125,22,1,2,0,863,1013,24
0.030549447285501782,124,22,1,2,0,863,1012,24
0.03094048098938079,124,22,0,3,0,863,1012,24
0.03163724033775149,124,22,0,2,0,864,1012,24
0.03249881590747259,124,21,1,2,0,864,1012,24
0.03439733759642948,124,21,0,3,0,864,1012,24
0.03487783456607454,124,21,0,2,0,865,1012,24
0.03561281714115114,125,21,0,2,0,865,1013,24
0.035937621989174155,126,21,0,2,0,865,1014,24
0.03604516059632511,127,21,0,2,0,865,1015,24
0.03868052654835322,126,21,0,2,0,865,1014,24
0.04021124775557459,126,21,0,1,0,866,1014,24
0.040697238375357776,127,21,0,1,0,866,1015,24
0.041582707218228876,127,21,0,1,0,865,1014,24
0.04257549893906273,128,21,0,1,0,865,1015,24
0.04299723794658013,128,21,0,0,0,866,1015,24
0.0,119,16,0,1,0,864,1000,25
0.0003165288533635291,119,16,0,1,0,863,999,25
0.0042780440437143385,120,16,0,1,0,863,1000,25
0.004806536651273741,120,15,1,1,0,863,1000,25
0.005734768994972865,120,15,0,2,0,863,1000,25
0.010275240387148443,120,15,0,2,0,862,999,25
0.011504641849382697,121,15,0,2,0,862,1000,25
0.013119833528812352,121,15,0,1,0,863,1000,25
0.013305669081394626,122,15,0,1,0,863,1001,25
0.013950416747842979,123,15,0,1,0,863,1002,25
0.014073706697974586,123,15,0,1,0,862,1001,25
0.015198162499956785,124,15,0,1,0,862,1002,25
0.015235420858831637,124,15,0,0,0,863,1002,25
0.0,106,26,1,0,0,867,1000,26
0.00035869293512830983,107,26,1,0,0,867,1001,26
0.0003705229340933971,106,26,1,0,0,867,1000,26
0.0035667430305116477,106,26,0,1,0,867,1000,26
