,M,S,I,R,Total,Rep
0.07056027275832122,74.08,345.4,5.14,584.64,1009.26,mean
0.0705932347815722,74.1,345.4,5.14,584.64,1009.28,mean
0.07061145589301954,74.1,345.38,5.14,584.64,1009.26,mean
0.07062824166031031,74.1,345.38,5.12,584.66,1009.26,mean
0.07063463348686196,74.1,345.4,5.12,584.66,1009.28,mean
0.07064777720078069,74.1,345.38,5.14,584.66,1009.28,mean
0.07067663212460067,74.1,345.38,5.12,584.68,1009.28,mean
0.0706881844496892,74.1,345.38,5.1,584.7,1009.2800000000001,mean
0.07070192545200088,74.1,345.38,5.08,584.72,1009.28,mean
0.07073285729561607,74.1,345.36,5.08,584.72,1009.26,mean
0.07074013936583287,74.1,345.36,5.06,584.74,1009.26,mean
0.0707453646115931,74.12,345.36,5.06,584.74,1009.28,mean
0.07076500763492052,74.12,345.36,5.04,584.76,1009.28,mean
0.07077299998886406,74.14,345.36,5.04,584.76,1009.3,mean
0.07083195422528527,74.14,345.34,5.06,584.76,1009.3,mean
0.07086383775992822,74.14,345.34,5.06,584.74,1009.28,mean
0.07088318581499496,74.16,345.34,5.06,584.74,1009.3,mean
0.07090169023884098,74.16,345.34,5.04,584.76,1009.3,mean
0.07091089251626359,74.16,345.34,5.04,584.74,1009.28,mean
0.07092586469814499,74.16,345.34,5.04,584.72,1009.26,mean
0.07094319134741589,74.16,345.34,5.02,584.74,1009.26,mean
0.0709511405471197,74.16,345.34,5.02,584.72,1009.24,mean
0.0709596109247276,74.18,345.34,5.02,584.72,1009.26,mean
0.07097190288472843,74.18,345.32,5.04,584.72,1009.26,mean
0.0709744721502243,74.18,345.34,5.04,584.72,1009.28,mean
0.07099218662089946,74.18,345.32,5.04,584.72,1009.26,mean
0.07103118196771323,74.18,345.3,5.06,584.72,1009.26,mean
0.0710723565110697,74.18,345.3,5.04,584.74,1009.26,mean
0.07108409177932708,74.2,345.3,5.04,584.74,1009.28,mean
0.07108695675514103,74.22,345.3,5.04,584.74,1009.3,mean
0.0711121653295299,74.24,345.3,5.04,584.74,1009.32,mean
0.07113173979409107,74.24,345.3,5.02,584.76,1009.3199999999999,mean
0.07115048091039473,74.24,345.3,5.0,584.78,1009.3199999999999,mean
0.07115306802188169,74.24,345.3,4.98,584.8,1009.3199999999999,mean
0.07117071027028134,74.24,345.28,5.0,584.8,1009.3199999999999,mean
0.0711763182192916,74.26,345.28,5.0,584.8,1009.3399999999999,mean
0.07130888950216985,74.26,345.28,5.0,584.78,1009.3199999999999,mean
0.07133273663327389,74.26,345.3,5.0,584.78,1009.3399999999999,mean
0.0713409118844269,74.26,345.3,4.98,584.8,1009.3399999999999,mean
0.07135783106856668,74.26,345.3,4.96,584.82,1009.34,mean
0.07139651871913308,74.26,345.3,4.94,584.84,1009.34,mean
0.07140735334665749,74.26,345.3,4.94,584.82,1009.32,mean
0.07141131022017623,74.28,345.3,4.94,584.82,1009.3400000000001,mean
0.07141174611373266,74.28,345.3,4.92,584.84,1009.3400000000001,mean
0.0714470325647299,74.3,345.3,4.92,584.84,1009.3600000000001,mean
0.07144819839999508,74.3,345.28,4.94,584.84,1009.36,mean
0.07145303579371347,74.3,345.26,4.96,584.84,1009.36,mean
0.07145329597032024,74.3,345.26,4.96,584.82,1009.34,mean
0.07147534099354136,74.3,345.26,4.94,584.84,1009.34,mean
0.0714799064024229,74.3,345.24,4.96,584.84,1009.34,mean
0.0714868374794347,74.3,345.24,4.94,584.86,1009.34,mean
0.0715163500220774,74.3,345.24,4.92,584.88,1009.34,mean
0.07153022176268171,74.3,345.24,4.9,584.9,1009.3399999999999,mean
0.07153476810259438,74.3,345.24,4.88,584.92,1009.3399999999999,mean
0.07153857667116029,74.32,345.24,4.88,584.92,1009.3599999999999,mean
0.07153993208044271,74.34,345.24,4.88,584.92,1009.38,mean
0.071547385344639,74.34,345.24,4.86,584.94,1009.3800000000001,mean
0.07156889869346432,74.34,345.26,4.86,584.94,1009.4000000000001,mean
0.07159733433135532,74.34,345.24,4.88,584.94,1009.4000000000001,mean
0.07160446324706346,74.34,345.22,4.9,584.94,1009.4000000000001,mean
0.071637746169667,74.34,345.22,4.88,584.96,1009.4000000000001,mean
0.07164613151042105,74.36,345.22,4.88,584.96,1009.4200000000001,mean
0.07165256927916791,74.34693877551021,344.9591836734694,4.979591836734694,585.1836734693877,1009.469387755102,mean
0.071655120184645,74.36734693877551,344.9591836734694,4.979591836734694,585.1836734693877,1009.4897959183673,mean
0.07167709432864636,74.36734693877551,344.9387755102041,5.0,585.1836734693877,1009.4897959183673,mean
0.07172161876192376,74.36734693877551,344.9591836734694,5.0,585.1836734693877,1009.5102040816327,mean
0.07177789739462154,74.36734693877551,344.9591836734694,4.979591836734694,585.204081632653,1009.5102040816327,mean
0.07178809667267531,74.36734693877551,344.9387755102041,5.0,585.204081632653,1009.5102040816327,mean
0.07178905575933248,74.38775510204081,344.9387755102041,5.0,585.204081632653,1009.530612244898,mean
0.07179842102990656,74.38775510204081,344.9387755102041,4.979591836734694,585.2244897959183,1009.530612244898,mean
0.07180630233116449,74.38775510204081,344.9183673469388,5.0,585.2244897959183,1009.530612244898,mean
0.07182064075539325,74.38775510204081,344.9183673469388,4.979591836734694,585.2448979591836,1009.530612244898,mean
0.07192504151087874,74.38775510204081,344.8979591836735,5.0,585.2448979591836,1009.530612244898,mean
0.07194735457073467,74.40816326530613,344.8979591836735,5.0,585.2448979591836,1009.5510204081633,mean
0.07195265663990617,74.40816326530613,344.8979591836735,4.979591836734694,585.265306122449,1009.5510204081634,mean
0.0719810832683977,74.40816326530613,344.8979591836735,4.959183673469388,585.2857142857143,1009.5510204081634,mean
0.07199655248425862,74.40816326530613,344.8979591836735,4.938775510204081,585.3061224489796,1009.5510204081634,mean
0.07201099244698815,74.40816326530613,344.8775510204082,4.959183673469388,585.3061224489796,1009.5510204081634,mean
0.07208544776233004,74.40816326530613,344.8775510204082,4.938775510204081,585.3265306122449,1009.5510204081634,mean
0.07210431270050487,74.40816326530613,344.85714285714283,4.959183673469388,585.3265306122449,1009.5510204081634,mean
0.07212638325054713,74.40816326530613,344.85714285714283,4.938775510204081,585.3469387755102,1009.5510204081634,mean
0.07213830915655592,74.40816326530613,344.83673469387753,4.959183673469388,585.3469387755102,1009.5510204081634,mean
0.07214332947470428,74.42857142857143,344.83673469387753,4.959183673469388,585.3469387755102,1009.5714285714287,mean
0.07215132693521163,74.42857142857143,344.83673469387753,4.938775510204081,585.3673469387755,1009.5714285714287,mean
0.07215568023069667,74.42857142857143,344.81632653061223,4.959183673469388,585.3673469387755,1009.5714285714287,mean
0.07218418879288135,74.40816326530613,344.81632653061223,4.959183673469388,585.3673469387755,1009.5510204081634,mean
0.07219462902921371,74.40816326530613,344.81632653061223,4.938775510204081,585.3877551020408,1009.5510204081634,mean
0.0721990083807279,74.40816326530613,344.81632653061223,4.918367346938775,585.4081632653061,1009.5510204081634,mean
0.07220575662888637,74.40816326530613,344.7959183673469,4.938775510204081,585.4081632653061,1009.5510204081634,mean
0.07228210008132216,74.40816326530613,344.7755102040816,4.959183673469388,585.4081632653061,1009.5510204081634,mean
0.07229530425022303,74.40816326530613,344.7755102040816,4.938775510204081,585.4285714285714,1009.5510204081634,mean
0.07233592507013498,74.40816326530613,344.7755102040816,4.938775510204081,585.4081632653061,1009.5306122448981,mean
0.07241405885387592,74.42857142857143,344.7755102040816,4.938775510204081,585.4081632653061,1009.5510204081634,mean
0.07242017715731335,74.42857142857143,344.7551020408163,4.959183673469388,585.4081632653061,1009.5510204081634,mean
0.07242985921601175,74.42857142857143,344.734693877551,4.959183673469388,585.4081632653061,1009.5306122448981,mean
0.07248929193101517,74.42857142857143,344.734693877551,4.938775510204081,585.4285714285714,1009.5306122448981,mean
0.07256859671715798,74.42857142857143,344.7551020408163,4.938775510204081,585.4285714285714,1009.5510204081634,mean
0.07258501406137048,74.42857142857143,344.7551020408163,4.918367346938775,585.4489795918367,1009.5510204081634,mean
0.07259685317332146,74.42857142857143,344.7551020408163,4.8979591836734695,585.469387755102,1009.5510204081634,mean
0.07263268362822817,74.42857142857143,344.7551020408163,4.877551020408164,585.4897959183673,1009.5510204081634,mean
0.07263726263183423,74.42857142857143,344.7551020408163,4.857142857142857,585.5102040816327,1009.5510204081633,mean
0.07268055921487385,74.42857142857143,344.7551020408163,4.836734693877551,585.530612244898,1009.5510204081633,mean
0.07270345545141191,74.42857142857143,344.7551020408163,4.816326530612245,585.5510204081633,1009.5510204081633,mean
0.07271359415815631,74.42857142857143,344.7551020408163,4.795918367346939,585.5714285714286,1009.5510204081633,mean
0.07277477216445184,74.42857142857143,344.7551020408163,4.775510204081633,585.5918367346939,1009.5510204081633,mean
0.07278048466357492,74.44897959183673,344.7551020408163,4.775510204081633,585.5918367346939,1009.5714285714286,mean
0.0728158000680322,74.42857142857143,344.7551020408163,4.775510204081633,585.5918367346939,1009.5510204081633,mean
0.07283806089089295,74.42857142857143,344.734693877551,4.775510204081633,585.5918367346939,1009.530612244898,mean
0.0728509981977289,74.42857142857143,344.734693877551,4.755102040816326,585.6122448979592,1009.530612244898,mean
0.0728588043279868,74.42857142857143,344.734693877551,4.73469387755102,585.6326530612245,1009.530612244898,mean
0.07291815899090975,74.44897959183673,344.734693877551,4.73469387755102,585.6326530612245,1009.5510204081633,mean
0.07292160388014857,74.44897959183673,344.734693877551,4.73469387755102,585.6122448979592,1009.530612244898,mean
0.07295445186049768,74.44897959183673,344.734693877551,4.714285714285714,585.6326530612245,1009.530612244898,mean
0.07295641998957172,74.44897959183673,344.734693877551,4.6938775510204085,585.6530612244898,1009.530612244898,mean
0.0729579445473828,74.44897959183673,344.7142857142857,4.714285714285714,585.6530612244898,1009.530612244898,mean
0.07296487121218065,74.44897959183673,344.6938775510204,4.73469387755102,585.6530612244898,1009.530612244898,mean
0.07298387490952876,74.44897959183673,344.6938775510204,4.714285714285714,585.6734693877551,1009.530612244898,mean
0.07298851828106084,74.44897959183673,344.6938775510204,4.6938775510204085,585.6938775510204,1009.530612244898,mean
0.07299245517905195,74.44897959183673,344.6938775510204,4.673469387755102,585.7142857142857,1009.530612244898,mean
0.07299410260505847,74.44897959183673,344.6938775510204,4.653061224489796,585.734693877551,1009.530612244898,mean
0.0730130965741209,74.44897959183673,344.6938775510204,4.63265306122449,585.7551020408164,1009.5306122448981,mean
0.07301638615014358,74.44897959183673,344.6734693877551,4.653061224489796,585.7551020408164,1009.5306122448981,mean
0.0730286735695516,74.44897959183673,344.6734693877551,4.63265306122449,585.7755102040817,1009.5306122448981,mean
0.0730630113876172,74.46938775510205,344.6734693877551,4.63265306122449,585.7755102040817,1009.5510204081634,mean
0.07309347132255642,74.46938775510205,344.6530612244898,4.653061224489796,585.7755102040817,1009.5510204081634,mean
0.07310543536194875,74.46938775510205,344.6326530612245,4.673469387755102,585.7755102040817,1009.5510204081634,mean
0.07318253878940342,74.46938775510205,344.6326530612245,4.653061224489796,585.795918367347,1009.5510204081634,mean
0.073186167886787,74.46938775510205,344.6326530612245,4.63265306122449,585.8163265306123,1009.5510204081634,mean
0.07321025024711518,74.46938775510205,344.6530612244898,4.63265306122449,585.8163265306123,1009.5714285714287,mean
0.07321613602399467,74.46938775510205,344.6326530612245,4.653061224489796,585.8163265306123,1009.5714285714287,mean
0.07325782018160637,74.46938775510205,344.6326530612245,4.63265306122449,585.8367346938776,1009.5714285714287,mean
0.07326977708814905,74.46938775510205,344.6326530612245,4.612244897959184,585.8571428571429,1009.5714285714287,mean
0.0732760439808843,74.46938775510205,344.6530612244898,4.612244897959184,585.8571428571429,1009.591836734694,mean
0.07337851585757242,74.44897959183673,344.6530612244898,4.612244897959184,585.8571428571429,1009.5714285714287,mean
0.07338824218031026,74.44897959183673,344.6326530612245,4.612244897959184,585.8571428571429,1009.5510204081634,mean
0.0734032818424435,74.44897959183673,344.6530612244898,4.612244897959184,585.8571428571429,1009.5714285714287,mean
0.07340733591961142,74.44897959183673,344.6530612244898,4.591836734693878,585.8775510204082,1009.5714285714287,mean
0.07345566598226573,74.44897959183673,344.6326530612245,4.612244897959184,585.8775510204082,1009.5714285714287,mean
0.07346652780895907,74.44897959183673,344.61224489795916,4.63265306122449,585.8775510204082,1009.5714285714287,mean
0.07346809759871512,74.44897959183673,344.59183673469386,4.653061224489796,585.8775510204082,1009.5714285714287,mean
0.07348292070500939,74.44897959183673,344.59183673469386,4.653061224489796,585.8571428571429,1009.5510204081634,mean
0.07350732335067969,74.46938775510205,344.59183673469386,4.653061224489796,585.8571428571429,1009.5714285714287,mean
0.07351844311465003,74.46938775510205,344.59183673469386,4.63265306122449,585.8775510204082,1009.5714285714287,mean
0.07355352206586994,74.48979591836735,344.59183673469386,4.63265306122449,585.8775510204082,1009.591836734694,mean
0.07358522601558548,74.48979591836735,344.59183673469386,4.612244897959184,585.8979591836735,1009.5918367346939,mean
0.07360572239772509,74.48979591836735,344.61224489795916,4.612244897959184,585.8979591836735,1009.6122448979592,mean
0.07361580856768007,74.51020408163265,344.61224489795916,4.612244897959184,585.8979591836735,1009.6326530612245,mean
0.07362358210473509,74.51020408163265,344.59183673469386,4.63265306122449,585.8979591836735,1009.6326530612246,mean
0.07362548171597183,74.51020408163265,344.59183673469386,4.63265306122449,585.8775510204082,1009.6122448979593,mean
0.07363637402722817,74.51020408163265,344.59183673469386,4.612244897959184,585.8979591836735,1009.6122448979592,mean
0.07365543195928055,74.51020408163265,344.59183673469386,4.591836734693878,585.9183673469388,1009.6122448979592,mean
0.07368802753550416,74.51020408163265,344.59183673469386,4.571428571428571,585.9387755102041,1009.6122448979592,mean
0.07369197440996074,74.53061224489795,344.59183673469386,4.571428571428571,585.9387755102041,1009.6326530612245,mean
0.07369409066072308,74.53061224489795,344.59183673469386,4.571428571428571,585.9183673469388,1009.6122448979592,mean
0.07369496324190478,74.53061224489795,344.59183673469386,4.551020408163265,585.9387755102041,1009.6122448979592,mean
0.07376588225621283,74.53061224489795,344.59183673469386,4.551020408163265,585.9183673469388,1009.5918367346939,mean
0.07382795269249204,74.41666666666667,344.1458333333333,4.645833333333333,586.3541666666666,1009.5625,mean
0.07383877530825782,74.41666666666667,344.1458333333333,4.625,586.375,1009.5625,mean
0.0738669671521721,74.41666666666667,344.1666666666667,4.625,586.375,1009.5833333333334,mean
0.07388108798657485,74.4375,344.1666666666667,4.625,586.375,1009.6041666666667,mean
0.07389110615865699,74.4375,344.1666666666667,4.604166666666667,586.3958333333334,1009.6041666666667,mean
0.07390240403822206,74.45833333333333,344.1666666666667,4.604166666666667,586.3958333333334,1009.625,mean
0.07396235689015768,74.42553191489361,343.7659574468085,4.723404255319149,586.5744680851063,1009.4893617021276,mean
0.07397949834545935,74.44680851063829,343.7659574468085,4.723404255319149,586.5744680851063,1009.5106382978722,mean
0.07398187887683938,74.44680851063829,343.7659574468085,4.702127659574468,586.5957446808511,1009.5106382978723,mean
0.07398249080448929,74.42553191489361,343.7659574468085,4.702127659574468,586.5957446808511,1009.4893617021277,mean
0.07398746509396706,74.42553191489361,343.7659574468085,4.680851063829787,586.6170212765958,1009.4893617021277,mean
0.07399946097050486,74.44680851063829,343.7659574468085,4.680851063829787,586.6170212765958,1009.5106382978723,mean
0.07403751210323284,74.44680851063829,343.7659574468085,4.680851063829787,586.5957446808511,1009.4893617021277,mean
0.07404627836321874,74.46808510638297,343.7659574468085,4.680851063829787,586.5957446808511,1009.5106382978723,mean
0.07407998654210404,74.46808510638297,343.7659574468085,4.659574468085107,586.6170212765958,1009.5106382978723,mean
0.07408345375447922,74.46808510638297,343.7659574468085,4.659574468085107,586.5957446808511,1009.4893617021277,mean
0.07412553432622326,74.46808510638297,343.7659574468085,4.659574468085107,586.5744680851063,1009.4680851063829,mean
0.07414634700291885,74.48936170212765,343.7659574468085,4.659574468085107,586.5744680851063,1009.4893617021276,mean
0.0741558939085532,74.51063829787235,343.7659574468085,4.659574468085107,586.5744680851063,1009.5106382978722,mean
0.07416596602574543,74.51063829787235,343.7659574468085,4.659574468085107,586.5531914893617,1009.4893617021276,mean
0.07416735293320789,74.51063829787235,343.74468085106383,4.680851063829787,586.5531914893617,1009.4893617021276,mean
0.07416994074934102,74.51063829787235,343.74468085106383,4.659574468085107,586.5744680851063,1009.4893617021276,mean
0.07418209601711587,74.51063829787235,343.74468085106383,4.638297872340425,586.5957446808511,1009.4893617021278,mean
0.07418303829378166,74.53191489361703,343.74468085106383,4.638297872340425,586.5957446808511,1009.5106382978724,mean
0.07421617565075614,74.53191489361703,343.7659574468085,4.638297872340425,586.5957446808511,1009.5319148936171,mean
0.07421724402226398,74.55319148936171,343.7659574468085,4.638297872340425,586.5957446808511,1009.5531914893618,mean
0.07423366065725484,74.55319148936171,343.78723404255317,4.638297872340425,586.5957446808511,1009.5744680851064,mean
0.07423472714219213,74.55319148936171,343.7659574468085,4.659574468085107,586.5957446808511,1009.5744680851064,mean
0.07424200018668081,74.55319148936171,343.74468085106383,4.659574468085107,586.5957446808511,1009.5531914893618,mean
0.07424745018527541,74.57446808510639,343.74468085106383,4.659574468085107,586.5957446808511,1009.5744680851064,mean
0.07429019058535025,74.57446808510639,343.74468085106383,4.638297872340425,586.6170212765958,1009.5744680851064,mean
0.07438576017692308,74.57446808510639,343.74468085106383,4.617021276595745,586.6382978723404,1009.5744680851064,mean
0.07439223174972506,74.59574468085107,343.74468085106383,4.617021276595745,586.6382978723404,1009.5957446808511,mean
0.0743948078787394,74.59574468085107,343.74468085106383,4.595744680851064,586.6595744680851,1009.5957446808511,mean
0.07442820588628418,74.59574468085107,343.72340425531917,4.595744680851064,586.6595744680851,1009.5744680851064,mean
0.07442931167823509,74.61702127659575,343.72340425531917,4.595744680851064,586.6595744680851,1009.5957446808511,mean
0.0744480685453138,74.59574468085107,343.72340425531917,4.595744680851064,586.6595744680851,1009.5744680851064,mean
0.07447420596069892,74.59574468085107,343.72340425531917,4.574468085106383,586.6808510638298,1009.5744680851064,mean
0.07449556041147927,74.59574468085107,343.70212765957444,4.595744680851064,586.6808510638298,1009.5744680851063,mean
0.07457193508158255,74.59574468085107,343.6808510638298,4.617021276595745,586.6808510638298,1009.5744680851063,mean
0.07460002785756467,74.59574468085107,343.6808510638298,4.595744680851064,586.7021276595744,1009.5744680851063,mean
0.07460815004202163,74.61702127659575,343.6808510638298,4.595744680851064,586.7021276595744,1009.5957446808511,mean
0.07461450039250295,74.61702127659575,343.6808510638298,4.595744680851064,586.6808510638298,1009.5744680851064,mean
0.07462908269300438,74.63829787234043,343.6808510638298,4.595744680851064,586.6808510638298,1009.5957446808511,mean
0.07463416972254121,74.63829787234043,343.6808510638298,4.574468085106383,586.7021276595744,1009.5957446808511,mean
0.0746365952638698,74.63829787234043,343.70212765957444,4.574468085106383,586.7021276595744,1009.6170212765958,mean
0.07464250409889985,74.65957446808511,343.70212765957444,4.574468085106383,586.7021276595744,1009.6382978723404,mean
0.0746654667836637,74.65957446808511,343.6808510638298,4.574468085106383,586.7021276595744,1009.6170212765958,mean
0.074712954180768,74.68085106382979,343.6808510638298,4.574468085106383,586.7021276595744,1009.6382978723404,mean
0.07472204816794584,74.68085106382979,343.6595744680851,4.595744680851064,586.7021276595744,1009.6382978723404,mean
0.07473966781852315,74.68085106382979,343.6595744680851,4.595744680851064,586.6808510638298,1009.6170212765958,mean
0.07477508846610656,74.68085106382979,343.6595744680851,4.574468085106383,586.7021276595744,1009.6170212765958,mean
0.07479616891126954,74.68085106382979,343.63829787234044,4.595744680851064,586.7021276595744,1009.6170212765958,mean
0.07480551375346539,74.68085106382979,343.63829787234044,4.574468085106383,586.7234042553191,1009.6170212765958,mean
0.07482836009864163,74.70212765957447,343.63829787234044,4.574468085106383,586.7234042553191,1009.6382978723404,mean
0.07483489607189142,74.70212765957447,343.63829787234044,4.574468085106383,586.7021276595744,1009.6170212765958,mean
0.07488302719968389,74.70212765957447,343.63829787234044,4.553191489361702,586.7234042553191,1009.6170212765958,mean
0.07496281173424194,74.70212765957447,343.6170212765957,4.574468085106383,586.7234042553191,1009.6170212765958,mean
0.07498925719211574,74.70212765957447,343.59574468085106,4.595744680851064,586.7234042553191,1009.6170212765958,mean
0.07499368541866104,74.70212765957447,343.5744680851064,4.617021276595745,586.7234042553191,1009.6170212765958,mean
0.07499999812725071,74.70212765957447,343.5531914893617,4.638297872340425,586.7234042553191,1009.6170212765958,mean
0.07500739778079453,74.70212765957447,343.5531914893617,4.617021276595745,586.7446808510638,1009.6170212765958,mean
0.07501046957516772,74.70212765957447,343.5531914893617,4.595744680851064,586.7659574468086,1009.6170212765958,mean
0.07501119686385638,74.70212765957447,343.531914893617,4.617021276595745,586.7659574468086,1009.6170212765958,mean
0.07503910727785985,74.70212765957447,343.531914893617,4.595744680851064,586.7872340425532,1009.6170212765958,mean
0.07503942992272143,74.70212765957447,343.531914893617,4.574468085106383,586.8085106382979,1009.6170212765958,mean
0.0750573066208487,74.70212765957447,343.531914893617,4.553191489361702,586.8297872340426,1009.6170212765958,mean
0.07509201378020956,74.70212765957447,343.51063829787233,4.574468085106383,586.8297872340426,1009.6170212765958,mean
0.07513220168747026,74.70212765957447,343.51063829787233,4.574468085106383,586.8085106382979,1009.5957446808511,mean
0.07513691230074883,74.70212765957447,343.531914893617,4.574468085106383,586.8085106382979,1009.6170212765958,mean
0.07516394028175788,74.70212765957447,343.51063829787233,4.595744680851064,586.8085106382979,1009.6170212765958,mean
0.07516415574935018,74.72340425531915,343.51063829787233,4.595744680851064,586.8085106382979,1009.6382978723404,mean
0.07516952360158802,74.72340425531915,343.48936170212767,4.595744680851064,586.8085106382979,1009.6170212765958,mean
0.07517598207656427,74.72340425531915,343.468085106383,4.617021276595745,586.8085106382979,1009.6170212765958,mean
0.07520570640590293,74.74468085106383,343.468085106383,4.617021276595745,586.8085106382979,1009.6382978723404,mean
0.07521008822659084,74.74468085106383,343.4468085106383,4.638297872340425,586.8085106382979,1009.6382978723404,mean
0.07523985068789546,74.74468085106383,343.4255319148936,4.659574468085107,586.8085106382979,1009.6382978723404,mean
0.0752933648780065,74.76595744680851,343.4255319148936,4.659574468085107,586.8085106382979,1009.6595744680851,mean
0.07529906035759737,74.76595744680851,343.40425531914894,4.659574468085107,586.8085106382979,1009.6382978723404,mean
0.07529940885080574,74.76595744680851,343.40425531914894,4.638297872340425,586.8297872340426,1009.6382978723404,mean
0.07530870486179783,74.7872340425532,343.40425531914894,4.638297872340425,586.8297872340426,1009.6595744680851,mean
0.0753428432124392,74.7872340425532,343.3829787234043,4.659574468085107,586.8297872340426,1009.6595744680851,mean
0.07535657150469607,74.80851063829788,343.3829787234043,4.659574468085107,586.8297872340426,1009.6808510638298,mean
0.07537136199007642,74.80851063829788,343.36170212765956,4.680851063829787,586.8297872340426,1009.6808510638298,mean
0.0753741554492282,74.82978723404256,343.36170212765956,4.680851063829787,586.8297872340426,1009.7021276595744,mean
0.0754578949400171,74.82978723404256,343.3404255319149,4.702127659574468,586.8297872340426,1009.7021276595744,mean
0.07546494484758261,74.82978723404256,343.3191489361702,4.723404255319149,586.8297872340426,1009.7021276595744,mean
0.07547388534441088,74.85106382978724,343.3191489361702,4.723404255319149,586.8297872340426,1009.7234042553191,mean
0.0754784381918929,74.87234042553192,343.3191489361702,4.723404255319149,586.8297872340426,1009.7446808510638,mean
0.07549515085378612,74.87234042553192,343.29787234042556,4.74468085106383,586.8297872340426,1009.7446808510638,mean
0.07551592188339333,74.87234042553192,343.29787234042556,4.723404255319149,586.8510638297872,1009.7446808510638,mean
0.07554464941107204,74.87234042553192,343.29787234042556,4.702127659574468,586.8723404255319,1009.7446808510638,mean
0.07557099828501494,74.87234042553192,343.27659574468083,4.723404255319149,586.8723404255319,1009.7446808510638,mean
0.0755740652071802,74.87234042553192,343.27659574468083,4.702127659574468,586.8936170212766,1009.7446808510638,mean
0.0755809491232602,74.87234042553192,343.25531914893617,4.723404255319149,586.8936170212766,1009.7446808510638,mean
0.07561810569144245,74.87234042553192,343.2340425531915,4.723404255319149,586.8936170212766,1009.7234042553191,mean
0.0756213584433162,74.87234042553192,343.2340425531915,4.702127659574468,586.9148936170212,1009.7234042553191,mean
0.07563124600985487,74.8936170212766,343.2340425531915,4.702127659574468,586.9148936170212,1009.7446808510638,mean
0.07564156664807553,74.8936170212766,343.21276595744683,4.702127659574468,586.9148936170212,1009.7234042553191,mean
0.0756980467216907,74.8936170212766,343.1914893617021,4.723404255319149,586.9148936170212,1009.7234042553191,mean
0.0757418962784384,74.91489361702128,343.1914893617021,4.723404255319149,586.9148936170212,1009.7446808510638,mean
0.07583634183848115,74.91489361702128,343.1914893617021,4.702127659574468,586.936170212766,1009.7446808510638,mean
0.07584011289581404,74.91489361702128,343.17021276595744,4.723404255319149,586.936170212766,1009.7446808510639,mean
0.07586517320334923,74.91489361702128,343.17021276595744,4.702127659574468,586.9574468085107,1009.7446808510638,mean
0.07589406939836575,74.91489361702128,343.1914893617021,4.702127659574468,586.9574468085107,1009.7659574468084,mean
0.07590629031819773,74.91489361702128,343.17021276595744,4.702127659574468,586.9574468085107,1009.7446808510638,mean
0.07592014546400527,74.91489361702128,343.17021276595744,4.702127659574468,586.936170212766,1009.7234042553191,mean
0.07592250295497471,74.91304347826087,343.45652173913044,4.804347826086956,586.3260869565217,1009.5,mean
0.07595638040393364,74.93478260869566,343.45652173913044,4.804347826086956,586.3260869565217,1009.5217391304348,mean
0.07600526979339697,74.93478260869566,343.45652173913044,4.782608695652174,586.3478260869565,1009.5217391304348,mean
0.0760135377980875,74.93478260869566,343.4347826086956,4.782608695652174,586.3478260869565,1009.5,mean
0.07604456286198572,74.93478260869566,343.4347826086956,4.760869565217392,586.3695652173913,1009.4999999999999,mean
0.07608302033892979,74.93478260869566,343.45652173913044,4.760869565217392,586.3695652173913,1009.5217391304348,mean
0.07609425417663473,74.93478260869566,343.45652173913044,4.760869565217392,586.3478260869565,1009.5,mean
0.07612336978961534,74.93478260869566,343.4347826086956,4.782608695652174,586.3478260869565,1009.5,mean
0.07612351533212043,74.93478260869566,343.4130434782609,4.804347826086956,586.3478260869565,1009.5,mean
0.07612701946861601,74.93478260869566,343.4130434782609,4.782608695652174,586.3695652173913,1009.5,mean
0.07617971454008728,74.95652173913044,343.4130434782609,4.782608695652174,586.3695652173913,1009.5217391304348,mean
0.07629913146873488,74.95652173913044,343.39130434782606,4.804347826086956,586.3695652173913,1009.5217391304348,mean
0.076324442652203,74.95652173913044,343.3695652173913,4.826086956521739,586.3695652173913,1009.5217391304348,mean
0.07632802725188878,74.95652173913044,343.3695652173913,4.804347826086956,586.3913043478261,1009.5217391304348,mean
0.07634947706555875,74.95652173913044,343.3478260869565,4.826086956521739,586.3913043478261,1009.5217391304348,mean
0.07639526776584275,74.95652173913044,343.3478260869565,4.804347826086956,586.4130434782609,1009.5217391304348,mean
0.07643727002449323,74.97826086956522,343.3478260869565,4.804347826086956,586.4130434782609,1009.5434782608695,mean
0.07645790841867763,74.97826086956522,343.32608695652175,4.826086956521739,586.4130434782609,1009.5434782608696,mean
0.07648380641309657,74.97826086956522,343.32608695652175,4.804347826086956,586.4347826086956,1009.5434782608695,mean
0.07649514897443067,75.0,343.32608695652175,4.804347826086956,586.4347826086956,1009.5652173913043,mean
0.07652320373766829,75.0,343.32608695652175,4.782608695652174,586.4565217391304,1009.5652173913043,mean
0.07653236603116442,75.0,343.32608695652175,4.760869565217392,586.4782608695652,1009.5652173913044,mean
0.07657956042970947,75.02173913043478,343.32608695652175,4.760869565217392,586.4782608695652,1009.5869565217391,mean
0.07659539405930267,75.04347826086956,343.32608695652175,4.760869565217392,586.4782608695652,1009.608695652174,mean
0.07660025257133185,75.04347826086956,343.32608695652175,4.760869565217392,586.4565217391304,1009.586956521739,mean
